"","date","iso_a3","currency_code","name","local_price","dollar_ex","dollar_price","usd_raw","eur_raw","gbp_raw","jpy_raw","cny_raw","gdp_dollar","adj_price","usd_adjusted","eur_adjusted","gbp_adjusted","jpy_adjusted","cny_adjusted","positive","balanced","ordering"
"405",2012-01-01,"JPN","JPY","Japan",320,76.92,4.16016640665627,-0.00883,-0.06106,0.08808,0,0.70607,42820.392,4.55183303065902,0.036,-0.117,0.014,0,0.04,FALSE,TRUE,18
"406",2012-01-01,"KOR","KRW","South Korea",3700,1158.75,3.19309600862999,-0.23924,-0.27933,-0.16485,-0.23246,0.30948,20590.962,3.52382690141901,0.027,-0.125,0.005,-0.009,0.031,FALSE,TRUE,12
"407",2012-01-01,"MEX","MXN","Mexico",37,13.6844,2.70380871649469,-0.35581,-0.38976,-0.29283,-0.35007,0.10882,9565.962,3.01397273174974,0.017,-0.133,-0.005,-0.018,0.021,FALSE,TRUE,11
"408",2012-01-01,"MYS","MYR","Malaysia",7.35,3.13955,2.34109983914892,-0.44223,-0.47162,-0.38769,-0.43726,-0.03992,8423.176,2.96112427758742,-0.104,-0.236,-0.123,-0.135,-0.101,FALSE,TRUE,2
"409",2012-01-01,"NZL","NZD","New Zealand",5.1,1.26000126,4.04761500000405,-0.03564,-0.08646,0.05864,-0.02705,0.65992,32145.233,4.05815735464701,0.131,-0.036,0.107,0.091,0.135,FALSE,TRUE,16
"410",2012-01-01,"POL","PLN","Poland",9.1,3.52045,2.58489681716826,-0.38414,-0.41659,-0.32393,-0.37866,0.06006,12300.126,3.14041490099778,-0.067,-0.205,-0.087,-0.099,-0.064,FALSE,TRUE,9
"411",2012-01-01,"RUS","RUB","Russia",81,31.7693,2.54963124777694,-0.39254,-0.42455,-0.33315,-0.38713,0.0456,10437.49,3.05427678479133,-0.054,-0.194,-0.074,-0.087,-0.05,FALSE,TRUE,8
"412",2012-01-01,"SGP","SGD","Singapore",4.85,1.2928,3.75154702970297,-0.10618,-0.15328,-0.01879,-0.09822,0.5385,43116.689,4.56553536724954,-0.068,-0.206,-0.088,-0.101,-0.065,FALSE,TRUE,14
"413",2012-01-01,"SWE","SEK","Sweden",41,6.9338,5.91306354379994,0.4088,0.33457,0.54655,0.42135,1.42493,48874.608,4.83181192151421,0.387,0.182,0.358,0.339,0.392,TRUE,TRUE,25
"414",2012-01-01,"THA","THB","Thailand",78,31.75,2.45669291338583,-0.41469,-0.44553,-0.35746,-0.40947,0.00748,4991.525,2.80242662940604,-0.006,-0.153,-0.027,-0.041,-0.003,FALSE,TRUE,5
"415",2012-01-01,"TWN","TWD","Taiwan",75,29.9795,2.50170950149269,-0.40396,-0.43537,-0.34568,-0.39865,0.02594,18457.752,3.42517601586072,-0.172,-0.294,-0.19,-0.201,-0.169,FALSE,TRUE,7
"416",2012-01-01,"ZAF","ZAR","South Africa",19.95,8.1304,2.45375381285054,-0.41539,-0.44619,-0.35823,-0.41018,0.00628,7157.801,2.90260666126585,-0.042,-0.183,-0.062,-0.075,-0.038,FALSE,TRUE,4
"417",2012-07-01,"ARG","ARS","Argentina",19,4.56625,4.16096359156857,-0.03848,-0.04223,-0.00034,0.0171,0.69855,9138.177,3.00556800865508,0.489,0.341,0.387,0.51,0.582,FALSE,TRUE,18
"418",2012-07-01,"AUS","AUD","Australia",4.56,0.974326497,4.68015599908292,0.08149,0.07728,0.1244,0.14401,0.91049,55589.549,5.01289205904203,0.004,-0.096,-0.064,0.018,0.067,TRUE,TRUE,22
"419",2012-07-01,"BRA","BRL","Brazil",10.08,2.04215,4.93597434076831,0.14061,0.13616,0.18586,0.20654,1.01492,10816.487,3.07809357425097,0.725,0.553,0.607,0.749,0.833,TRUE,TRUE,23
"420",2012-07-01,"CAN","CAD","Canada",5.12,1.01945,5.02231595468145,0.16056,0.15603,0.2066,0.22764,1.05016,46214.914,4.60778173637817,0.172,0.056,0.092,0.189,0.246,TRUE,TRUE,24
"421",2012-07-01,"CHE","CHF","Switzerland",6.5,0.9906,6.56167979002625,0.51627,0.51036,0.57643,0.60392,1.67855,67245.997,5.5166073941345,0.279,0.152,0.192,0.297,0.36,TRUE,TRUE,26
"422",2012-07-01,"CHL","CLP","Chile",2050,493.05,4.15779332724876,-0.03922,-0.04296,-0.0011,0.01632,0.69726,11827.958,3.12180272593262,0.432,0.29,0.335,0.452,0.522,FALSE,TRUE,17
"423",2012-07-01,"CHN","CNY","China",15.65,6.3885,2.44971433043751,-0.43392,-0.43613,-0.41146,-0.4012,0,4382.136,2.80004306777871,-0.059,-0.153,-0.123,-0.046,0,FALSE,TRUE,5
"424",2012-07-01,"CZE","CZK","Czech Republic",70.33,21.048,3.34141011022425,-0.22787,-0.23088,-0.19723,-0.18323,0.364,18288.284,3.40097570177368,0.057,-0.049,-0.015,0.071,0.123,FALSE,TRUE,12
"425",2012-07-01,"DNK","DKK","Denmark",28.5,6.1356,4.64502249168785,0.07337,0.06919,0.11596,0.13542,0.89615,56147.143,5.03698761958977,-0.008,-0.107,-0.076,0.006,0.054,TRUE,TRUE,21
"426",2012-07-01,"EUZ","EUR","Euro area",3.583482241,0.824844311,4.34443469296111,0.00391,0,0.04374,0.06194,0.77345,36947,4.20728319633251,0.11,0,0.035,0.126,0.18,TRUE,TRUE,20
"427",2012-07-01,"GBR","GBP","Britain",2.69,0.646266197,4.1623715002999,-0.03816,-0.04191,0,0.01744,0.69913,36119.846,4.17153901815035,0.073,-0.034,0,0.088,0.14,FALSE,TRUE,19
"428",2012-07-01,"HKG","HKD","Hong Kong",16.5,7.75815,2.126795692272,-0.50854,-0.51046,-0.48904,-0.48013,-0.13182,31590.681,3.97581817200029,-0.425,-0.482,-0.464,-0.417,-0.389,FALSE,TRUE,1
"429",2012-07-01,"HUN","HUF","Hungary",830,238.2151,3.48424596089836,-0.19486,-0.198,-0.16292,-0.14832,0.42231,12879.296,3.16723466823318,0.183,0.065,0.103,0.2,0.257,FALSE,TRUE,13
"430",2012-07-01,"IDN","IDR","Indonesia",24200,9482.5,2.55206960189823,-0.41027,-0.41257,-0.38687,-0.37618,0.04178,3015.374,2.74098056616401,0.001,-0.098,-0.067,0.015,0.064,FALSE,TRUE,7
"431",2012-07-01,"JPN","JPY","Japan",320,78.22,4.09102531321913,-0.05464,-0.05833,-0.01714,0,0.67,42820.392,4.46109272899712,-0.014,-0.112,-0.081,0,0.048,FALSE,TRUE,16
"432",2012-07-01,"KOR","KRW","South Korea",3700,1151,3.21459600347524,-0.25717,-0.26007,-0.2277,-0.21423,0.31223,20590.962,3.50048236284059,-0.012,-0.111,-0.08,0.001,0.05,FALSE,TRUE,11
"433",2012-07-01,"MEX","MXN","Mexico",37,13.687,2.70329509753781,-0.37532,-0.37776,-0.35054,-0.33921,0.10351,9565.962,3.02405407444652,-0.039,-0.134,-0.104,-0.025,0.022,FALSE,TRUE,10
"434",2012-07-01,"MYS","MYR","Malaysia",7.4,3.1735,2.33181030408067,-0.46116,-0.46326,-0.43979,-0.43002,-0.04813,8423.176,2.97467034855258,-0.157,-0.241,-0.214,-0.145,-0.104,FALSE,TRUE,3
"435",2012-07-01,"NZL","NZD","New Zealand",5.1,1.273560876,4.00452000065995,-0.07463,-0.07824,-0.03792,-0.02115,0.63469,32145.233,3.99978227723254,0.077,-0.03,0.003,0.092,0.144,FALSE,TRUE,15
"436",2012-07-01,"POL","PLN","Poland",9.1,3.46035,2.62979178406809,-0.39231,-0.39468,-0.3682,-0.35718,0.07351,12300.126,3.14220673428404,-0.1,-0.189,-0.161,-0.087,-0.043,FALSE,TRUE,9
"437",2012-07-01,"RUS","RUB","Russia",75,32.76525,2.28901046077781,-0.47105,-0.47312,-0.45007,-0.44048,-0.0656,10437.49,3.06171580626761,-0.196,-0.276,-0.251,-0.185,-0.145,FALSE,TRUE,2
"438",2012-07-01,"SGP","SGD","Singapore",4.4,1.2585,3.49622566547477,-0.19209,-0.19524,-0.16004,-0.14539,0.4272,43116.689,4.4738967446494,-0.16,-0.243,-0.217,-0.148,-0.107,FALSE,TRUE,14
"439",2012-07-01,"SWE","SEK","Sweden",39.97301987,6.9777,5.72868135202144,0.32379,0.31863,0.3763,0.4003,1.33851,48874.608,4.72271629057971,0.305,0.175,0.216,0.323,0.386,TRUE,TRUE,25
"440",2012-07-01,"THA","THB","Thailand",82,31.7,2.58675078864353,-0.40225,-0.40458,-0.37854,-0.3677,0.05594,4991.525,2.82637686897927,-0.016,-0.114,-0.083,-0.002,0.046,FALSE,TRUE,8
"441",2012-07-01,"TWN","TWD","Taiwan",75,30.1955,2.48381381331655,-0.42604,-0.42828,-0.40327,-0.39286,0.01392,18457.752,3.40829899875124,-0.216,-0.294,-0.27,-0.205,-0.167,FALSE,TRUE,6
"442",2012-07-01,"ZAF","ZAR","South Africa",19.95,8.4683,2.35584473861342,-0.45561,-0.45773,-0.43401,-0.42414,-0.03832,7157.801,2.91998912901275,-0.132,-0.219,-0.191,-0.12,-0.078,FALSE,TRUE,4
"443",2013-01-01,"ARG","ARS","Argentina",19,4.9765,3.81794433839044,-0.12581,-0.21732,-0.10128,0.0865,0.48432,10959.082,3.25614714607385,0.316,0.091,0.237,0.599,0.373,FALSE,TRUE,16
"444",2013-01-01,"AUS","AUD","Australia",4.7,0.959094615,4.90045499838408,0.12205,0.0046,0.15354,0.39456,0.90517,66371.218,5.69545440989134,-0.034,-0.199,-0.092,0.174,0.008,TRUE,TRUE,21
"445",2013-01-01,"BRA","BRL","Brazil",11.25,1.99335,5.64376552035518,0.29225,0.15698,0.32851,0.60609,1.19415,12788.551,3.33668251869744,0.898,0.574,0.785,1.307,0.981,TRUE,TRUE,24
"446",2013-01-01,"CAN","CAD","Canada",5.41,1.0029,5.39435636653704,0.23514,0.10585,0.2698,0.53512,1.09719,50496.043,4.99661057373469,0.212,0.005,0.139,0.473,0.264,TRUE,TRUE,23
"447",2013-01-01,"CHE","CHF","Switzerland",6.5,0.9123,7.12484928203442,0.63137,0.4606,0.67715,1.02758,1.76996,83072.845,6.43067963309281,0.243,0.031,0.169,0.511,0.297,TRUE,TRUE,26
"448",2013-01-01,"CHL","CLP","Chile",2050,471.75,4.34552199258082,-0.00501,-0.10916,0.02291,0.23664,0.68943,14403.111,3.40775734490282,0.431,0.187,0.345,0.739,0.493,FALSE,TRUE,19
"449",2013-01-01,"CHN","CNY","China",16,6.2204,2.57218185325703,-0.41105,-0.4727,-0.39452,-0.26801,0,5416.668,3.0121635766752,-0.042,-0.205,-0.099,0.165,0,FALSE,TRUE,5
"450",2013-01-01,"CZE","CZK","Czech Republic",70.33,18.89495,3.72215856617774,-0.14774,-0.23695,-0.12382,0.05924,0.44708,20435.875,3.67332669682415,0.137,-0.057,0.069,0.382,0.187,FALSE,TRUE,14
"451",2013-01-01,"DNK","DKK","Denmark",28.5,5.49795,5.18375030693258,0.18692,0.06267,0.22023,0.47518,1.01531,59708.962,5.40217408129668,0.077,-0.107,0.012,0.309,0.124,TRUE,TRUE,22
"452",2013-01-01,"EUZ","EUR","Euro area",3.594849572,0.736946829,4.87803112862027,0.11692,0,0.14826,0.38818,0.89646,40137.01059,4.54059380867381,0.206,0,0.134,0.465,0.258,TRUE,TRUE,20
"453",2013-01-01,"GBR","GBP","Britain",2.69,0.633211968,4.24818249802884,-0.0273,-0.12912,0,0.20894,0.65159,38811.424,4.48223993114405,0.064,-0.118,0,0.293,0.11,FALSE,TRUE,17
"454",2013-01-01,"HKG","HKD","Hong Kong",17,7.7591,2.19097575749765,-0.49833,-0.55085,-0.48426,-0.3765,-0.1482,34259.337,4.28185171862994,-0.426,-0.524,-0.46,-0.302,-0.401,FALSE,TRUE,1
"455",2013-01-01,"HUN","HUF","Hungary",830,217.46935,3.81662979173847,-0.12611,-0.21759,-0.10159,0.08613,0.48381,14050.009,3.39221338042781,0.263,0.047,0.187,0.535,0.318,FALSE,TRUE,15
"456",2013-01-01,"IDN","IDR","Indonesia",27939,9767.5,2.86040440235475,-0.34505,-0.41361,-0.32668,-0.18599,0.11205,3511.799,2.9283090075548,0.096,-0.091,0.031,0.332,0.144,FALSE,TRUE,7
"457",2013-01-01,"JPN","JPY","Japan",320,91.065,3.51397353538681,-0.19541,-0.27963,-0.17283,0,0.36615,45869.72,4.79295440536995,-0.177,-0.318,-0.226,0,-0.141,FALSE,TRUE,12
"458",2013-01-01,"KOR","KRW","South Korea",3700,1085.475,3.40864598447684,-0.21952,-0.30123,-0.19762,-0.02997,0.3252,22424.062,3.7608490220947,0.017,-0.156,-0.044,0.236,0.061,FALSE,TRUE,11
"459",2013-01-01,"MEX","MXN","Mexico",37,12.7384,2.90460340388118,-0.33493,-0.40455,-0.31627,-0.17341,0.12924,10146.041,3.22035612698949,0.012,-0.16,-0.048,0.23,0.056,FALSE,TRUE,8
"460",2013-01-01,"MYS","MYR","Malaysia",7.95,3.083,2.57865715212455,-0.40957,-0.47137,-0.393,-0.26617,0.00252,10084.608,3.21765177422571,-0.101,-0.254,-0.154,0.093,-0.062,FALSE,TRUE,6
"461",2013-01-01,"NZL","NZD","New Zealand",5.2,1.202428906,4.32458000140592,-0.0098,-0.11346,0.01798,0.23068,0.68129,35973.02,4.35729005563576,0.114,-0.076,0.047,0.354,0.162,FALSE,TRUE,18
"462",2013-01-01,"POL","PLN","Poland",9.1,3.092,2.94307891332471,-0.32612,-0.39667,-0.30721,-0.16246,0.1442,13468.655,3.36662149501395,-0.019,-0.186,-0.078,0.192,0.024,FALSE,TRUE,10
"463",2013-01-01,"RUS","RUB","Russia",72.88,30.045,2.42569479114661,-0.44459,-0.50273,-0.429,-0.3097,-0.05695,12993.358,3.34569836321895,-0.186,-0.325,-0.235,-0.011,-0.151,FALSE,TRUE,3
"464",2013-01-01,"SGP","SGD","Singapore",4.5,1.23485,3.64416730777017,-0.1656,-0.25294,-0.14218,0.03705,0.41676,49270.872,4.94267710833429,-0.173,-0.314,-0.222,0.006,-0.137,FALSE,TRUE,13
"465",2013-01-01,"SWE","SEK","Sweden",40.55930138,6.3492,6.38809635544636,0.46268,0.30956,0.50372,0.81791,1.48353,57638.234,5.31101820432796,0.35,0.12,0.269,0.641,0.409,TRUE,TRUE,25
"466",2013-01-01,"THA","THB","Thailand",87,29.755,2.92387833977483,-0.33052,-0.4006,-0.31173,-0.16793,0.13673,5394.714,3.01119713582784,0.09,-0.096,0.025,0.324,0.137,FALSE,TRUE,9
"467",2013-01-01,"TWN","TWD","Taiwan",75,29.502,2.54220052877771,-0.41791,-0.47885,-0.40158,-0.27655,-0.01166,20082.918,3.65778911541933,-0.22,-0.353,-0.267,-0.052,-0.186,FALSE,TRUE,4
"468",2013-01-01,"ZAF","ZAR","South Africa",20.9,9.047,2.31015806344645,-0.47104,-0.52642,-0.4562,-0.34258,-0.10187,8078.451,3.12933838846383,-0.172,-0.313,-0.221,0.007,-0.135,FALSE,TRUE,2
"469",2013-07-01,"ARG","ARS","Argentina",21,5.4125,3.87990762124711,-0.14852,-0.16729,-0.03487,0.21374,0.48748,10959.082,3.12228149398958,0.286,0.165,0.332,0.792,0.375,FALSE,TRUE,16
"470",2013-07-01,"AUS","AUD","Australia",5.035,1.089858863,4.61986425117506,0.01387,-0.00848,0.1492,0.44522,0.77117,66371.218,5.48497145243686,-0.128,-0.211,-0.097,0.215,-0.068,TRUE,TRUE,20
"471",2013-07-01,"BRA","BRL","Brazil",12,2.27065,5.28483033492612,0.1598,0.13423,0.31461,0.65324,1.0261,12788.551,3.20028729466094,0.709,0.548,0.77,1.382,0.827,TRUE,TRUE,24
"472",2013-07-01,"CAN","CAD","Canada",5.53,1.05125,5.26040428061831,0.15444,0.12899,0.30854,0.6456,1.01674,50496.043,4.80807791848081,0.132,0.025,0.173,0.578,0.211,TRUE,TRUE,23
"473",2013-07-01,"CHE","CHF","Switzerland",6.5,0.9674,6.7190407277238,0.47455,0.44204,0.67137,1.1019,1.57595,83072.845,6.19710365399342,0.122,0.016,0.162,0.564,0.2,TRUE,TRUE,26
"474",2013-07-01,"CHL","CLP","Chile",2000,508.155,3.93580698802531,-0.13625,-0.1553,-0.02096,0.23123,0.50891,14403.111,3.26912969949642,0.246,0.128,0.291,0.737,0.332,FALSE,TRUE,17
"475",2013-07-01,"CHN","CNY","China",16,6.1341,2.60836960597317,-0.42757,-0.44019,-0.35116,-0.18403,0,5416.668,2.88596131489817,-0.065,-0.153,-0.031,0.304,0,FALSE,TRUE,4
"476",2013-07-01,"CZE","CZK","Czech Republic",70.45,20.1828,3.49059595298967,-0.23396,-0.25085,-0.13171,0.09196,0.33823,20435.875,3.52635766350204,0.024,-0.072,0.061,0.428,0.095,FALSE,TRUE,13
"477",2013-07-01,"DNK","DKK","Denmark",28.5,5.8006,4.91328483260352,0.07826,0.05449,0.22219,0.53701,0.88366,59708.962,5.20090289836045,-0.022,-0.115,0.013,0.363,0.045,TRUE,TRUE,22
"478",2013-07-01,"EUZ","EUR","Euro area",3.623870489,0.777756173,4.65939148386547,0.02254,0,0.15903,0.45759,0.78632,40137.01059,4.36638439029166,0.104,0,0.144,0.539,0.181,TRUE,TRUE,21
"479",2013-07-01,"GBR","GBP","Britain",2.69,0.669142494,4.02007049936362,-0.11776,-0.13721,0,0.25759,0.54122,38811.424,4.30986337610001,-0.035,-0.126,0,0.345,0.032,FALSE,TRUE,18
"480",2013-07-01,"HKG","HKD","Hong Kong",17,7.75665,2.19166779473097,-0.51902,-0.52962,-0.45482,-0.31438,-0.15976,34259.337,4.1157692476066,-0.449,-0.501,-0.429,-0.232,-0.411,FALSE,TRUE,1
"481",2013-07-01,"HUN","HUF","Hungary",860,228.462,3.76430215965894,-0.17389,-0.1921,-0.06362,0.17758,0.44316,14050.009,3.25407396243356,0.197,0.084,0.24,0.669,0.28,FALSE,TRUE,15
"482",2013-07-01,"IDN","IDR","Indonesia",27939,9965,2.80371299548419,-0.3847,-0.39827,-0.30257,-0.12292,0.07489,3511.799,2.80474057187434,0.035,-0.063,0.072,0.442,0.106,FALSE,TRUE,8
"483",2013-07-01,"JPN","JPY","Japan",320,100.105,3.19664352429949,-0.29847,-0.31394,-0.20483,0,0.22553,45869.72,4.61081847884048,-0.283,-0.35,-0.257,0,-0.233,FALSE,TRUE,11
"484",2013-07-01,"KOR","KRW","South Korea",3900,1135.7,3.43400545918817,-0.24638,-0.26299,-0.14578,0.07425,0.31653,22424.062,3.61113096046383,-0.016,-0.109,0.02,0.372,0.052,FALSE,TRUE,12
"485",2013-07-01,"MEX","MXN","Mexico",37,12.94115,2.85909675724337,-0.37255,-0.38638,-0.28879,-0.10559,0.09612,10146.041,3.08761465121517,-0.042,-0.132,-0.007,0.336,0.025,FALSE,TRUE,10
"486",2013-07-01,"MYS","MYR","Malaysia",7.3,3.1805,2.29523659801918,-0.49629,-0.5074,-0.42906,-0.28199,-0.12005,10084.608,3.08499524069079,-0.23,-0.303,-0.202,0.073,-0.177,FALSE,TRUE,3
"487",2013-07-01,"NZL","NZD","New Zealand",5.5,1.279344975,4.29907500125211,-0.05653,-0.07733,0.0694,0.34487,0.64818,35973.02,4.18883810775778,0.062,-0.038,0.1,0.48,0.136,FALSE,TRUE,19
"488",2013-07-01,"POL","PLN","Poland",9.2,3.3655,2.73362056158075,-0.40008,-0.41331,-0.32001,-0.14485,0.04802,13468.655,3.2292859041262,-0.124,-0.207,-0.092,0.221,-0.063,FALSE,TRUE,7
"489",2013-07-01,"RUS","RUB","Russia",87,32.9389,2.64125395808603,-0.42035,-0.43313,-0.34298,-0.17374,0.01261,12993.358,3.20901995644319,-0.148,-0.229,-0.118,0.187,-0.089,FALSE,TRUE,6
"490",2013-07-01,"SGP","SGD","Singapore",4.7,1.2747,3.68714207264454,-0.19082,-0.20866,-0.08282,0.15344,0.41358,49270.872,4.75583847369418,-0.198,-0.273,-0.169,0.118,-0.142,FALSE,TRUE,14
"491",2013-07-01,"SWE","SEK","Sweden",41.61,6.7583,6.15687377003092,0.35118,0.32139,0.53153,0.92604,1.36043,57638.234,5.11261017756955,0.246,0.129,0.291,0.737,0.332,TRUE,TRUE,25
"492",2013-07-01,"THA","THB","Thailand",89,31.275,2.84572342126299,-0.37548,-0.38925,-0.29212,-0.10978,0.091,5394.714,2.88502522942859,0.021,-0.076,0.057,0.423,0.091,FALSE,TRUE,9
"493",2013-07-01,"TWN","TWD","Taiwan",79,30.0285,2.63083404099439,-0.42264,-0.43537,-0.34558,-0.177,0.00861,20082.918,3.51130810902062,-0.225,-0.298,-0.197,0.081,-0.171,FALSE,TRUE,5
"494",2013-07-01,"ZAF","ZAR","South Africa",22.5,10.04725,2.23941874642315,-0.50854,-0.51938,-0.44294,-0.29945,-0.14145,8078.451,2.99945573001448,-0.227,-0.3,-0.2,0.077,-0.174,FALSE,TRUE,2
"495",2014-01-01,"ARG","ARS","Argentina",21,6.92125,3.03413400758534,-0.34385,-0.38851,-0.34423,0.0203,0.10605,10959.082,3.13614862875954,0.026,-0.12,-0.069,0.557,0.014,FALSE,TRUE,12
"496",2014-01-01,"AUS","AUD","Australia",5.05,1.128859288,4.47354249877067,-0.03257,-0.09841,-0.03312,0.50434,0.63077,66371.218,5.75624567072972,-0.176,-0.293,-0.252,0.251,-0.186,FALSE,TRUE,18
"497",2014-01-01,"BRA","BRL","Brazil",12.4,2.36305,5.24745561879774,0.13479,0.05756,0.13414,0.76458,0.91289,12788.551,3.22265289770301,0.727,0.482,0.567,1.621,0.706,TRUE,TRUE,24
"498",2014-01-01,"CAN","CAD","Canada",5.54,1.1051,5.01312098452629,0.08411,0.01033,0.0835,0.68578,0.82746,50496.043,5.00560687459562,0.062,-0.089,-0.036,0.612,0.049,TRUE,TRUE,22
"499",2014-01-01,"CHE","CHF","Switzerland",6.5,0.91005,7.14246469974177,0.54459,0.43948,0.54372,1.40183,1.60369,83072.845,6.54596226816948,0.157,-0.007,0.05,0.756,0.143,TRUE,TRUE,26
"500",2014-01-01,"CHL","CLP","Chile",2000,541.95,3.69037734108313,-0.20194,-0.25625,-0.20239,0.24098,0.34528,14403.111,3.29899544981259,0.186,0.018,0.077,0.801,0.172,FALSE,TRUE,16
"501",2014-01-01,"CHN","CNY","China",16.6,6.0513,2.74321220233669,-0.40677,-0.44714,-0.4071,-0.07753,0,5416.668,2.87408216507415,0.012,-0.131,-0.081,0.536,0,FALSE,TRUE,7
"502",2014-01-01,"CZE","CZK","Czech Republic",70.45,20.2838,3.47321507804258,-0.2489,-0.30002,-0.24933,0.16795,0.26611,20435.875,3.5842475308965,0.027,-0.118,-0.067,0.56,0.015,FALSE,TRUE,14
"503",2014-01-01,"DNK","DKK","Denmark",28.5,5.5014,5.18049950921584,0.12031,0.04407,0.11967,0.74207,0.88848,59708.962,5.44122880802571,0.01,-0.134,-0.084,0.533,-0.002,TRUE,TRUE,23
"504",2014-01-01,"EUZ","EUR","Euro area",3.657962724,0.737218475,4.96184353491684,0.07302,0,0.07241,0.66854,0.80877,40137.01059,4.51579232972563,0.165,0,0.058,0.769,0.151,TRUE,TRUE,21
"505",2014-01-01,"GBR","GBP","Britain",2.79,0.603009015,4.62679649988317,0.00057,-0.06752,0,0.55587,0.68663,38811.424,4.4531135421161,0.102,-0.054,0,0.672,0.089,TRUE,TRUE,20
"506",2014-01-01,"HKG","HKD","Hong Kong",18,7.75785,2.32023047622731,-0.49824,-0.53239,-0.49852,-0.21977,-0.15419,34259.337,4.23787351448946,-0.419,-0.502,-0.473,-0.119,-0.426,FALSE,TRUE,4
"507",2014-01-01,"HUN","HUF","Hungary",860,223.09705,3.85482461556529,-0.16637,-0.22311,-0.16685,0.29628,0.40522,14050.009,3.28229944109505,0.245,0.069,0.13,0.89,0.23,FALSE,TRUE,17
"508",2014-01-01,"IDN","IDR","Indonesia",27939,12140,2.30140032948929,-0.50231,-0.53618,-0.50259,-0.2261,-0.16106,3511.799,2.78401269667754,-0.123,-0.248,-0.204,0.331,-0.134,FALSE,TRUE,3
"509",2014-01-01,"JPN","JPY","Japan",310,104.245,2.97376372967528,-0.35691,-0.40067,-0.35727,0,0.08404,45869.72,4.78685668587345,-0.341,-0.435,-0.402,0,-0.349,FALSE,TRUE,10
"510",2014-01-01,"KOR","KRW","South Korea",3700,1067.3,3.46669165183173,-0.25031,-0.30133,-0.25074,0.16576,0.26373,22424.062,3.67825659197264,-0.001,-0.142,-0.093,0.517,-0.013,FALSE,TRUE,13
"511",2014-01-01,"MEX","MXN","Mexico",37,13.33275,2.77512141156176,-0.39987,-0.44071,-0.40021,-0.0668,0.01163,10146.041,3.09770495066165,-0.05,-0.185,-0.138,0.442,-0.061,FALSE,TRUE,8
"512",2014-01-01,"MYS","MYR","Malaysia",7.4,3.3235,2.2265683767113,-0.51849,-0.55126,-0.51877,-0.25126,-0.18834,10084.608,3.09480016421596,-0.237,-0.345,-0.308,0.158,-0.246,FALSE,TRUE,2
"513",2014-01-01,"NZL","NZD","New Zealand",5.5,1.203007519,4.5718749992285,-0.01131,-0.07859,-0.01187,0.5374,0.66661,35973.02,4.31890297993318,0.122,-0.037,0.019,0.704,0.109,FALSE,TRUE,19
"514",2014-01-01,"POL","PLN","Poland",9.2,3.0684,2.99830530569678,-0.3516,-0.39573,-0.35197,0.00825,0.09299,13468.655,3.25481080763509,-0.023,-0.162,-0.113,0.483,-0.035,FALSE,TRUE,11
"515",2014-01-01,"RUS","RUB","Russia",89,33.93925,2.62233255007108,-0.43291,-0.4715,-0.43323,-0.11818,-0.04407,12993.358,3.23233695346427,-0.14,-0.262,-0.219,0.306,-0.15,FALSE,TRUE,6
"516",2014-01-01,"SGP","SGD","Singapore",4.6,1.27885,3.59698166321304,-0.22213,-0.27507,-0.22258,0.20957,0.31123,49270.872,4.94767611890327,-0.229,-0.338,-0.3,0.17,-0.238,FALSE,TRUE,15
"517",2014-01-01,"SWE","SEK","Sweden",40.7,6.47315,6.28751071734781,0.35971,0.26717,0.35893,1.11433,1.29202,57638.234,5.34331689379225,0.248,0.071,0.133,0.894,0.233,TRUE,TRUE,25
"518",2014-01-01,"THA","THB","Thailand",96,32.875,2.92015209125475,-0.3685,-0.41148,-0.36886,-0.01803,0.0645,5394.714,2.87304409625725,0.078,-0.075,-0.022,0.636,0.065,FALSE,TRUE,9
"519",2014-01-01,"TWN","TWD","Taiwan",79,30.161,2.61927654918604,-0.43357,-0.47212,-0.43389,-0.1192,-0.04518,20082.918,3.56755837833175,-0.222,-0.332,-0.293,0.182,-0.231,FALSE,TRUE,5
"520",2014-01-01,"ZAF","ZAR","South Africa",23.5,10.87765,2.16039309961251,-0.5328,-0.5646,-0.53307,-0.27352,-0.21246,8078.451,2.99994141303143,-0.236,-0.345,-0.307,0.159,-0.245,FALSE,TRUE,1
"521",2014-07-01,"ARG","ARS","Argentina",21,8.16875,2.5707727620505,-0.46386,-0.48102,-0.47803,-0.29457,-0.05713,11582.48,3.34482749995658,-0.181,-0.308,-0.29,0.029,-0.125,FALSE,TRUE,6
"522",2014-07-01,"AUS","AUD","Australia",5.1,1.059378145,4.81414500013119,0.00399,-0.02814,-0.02254,0.32103,0.76565,67855.88,5.81786092182743,-0.118,-0.255,-0.236,0.108,-0.058,TRUE,TRUE,18
"523",2014-07-01,"BRA","BRL","Brazil",13,2.22025,5.85519648688211,0.2211,0.18202,0.18884,0.6067,1.14747,11437.393,3.33845139685851,0.868,0.578,0.62,1.349,0.996,TRUE,TRUE,24
"524",2014-07-01,"CAN","CAD","Canada",5.64,1.07405,5.25115218099716,0.09513,0.06008,0.06619,0.44094,0.92593,52488.725,5.14252429894576,0.088,-0.081,-0.057,0.368,0.162,TRUE,TRUE,23
"525",2014-07-01,"CHE","CHF","Switzerland",6.16,0.9024,6.82624113475177,0.42362,0.37805,0.386,0.87316,1.50361,79344.253,6.32273765562917,0.15,-0.029,-0.003,0.446,0.229,TRUE,TRUE,26
